source,page,text,entity_text,entity_label
oct-2021_OCR.pdf,67,"008J54 LE CORPS, L'AIME ET L'ESPRIT Massage de 2 heures $80.00 ",008J54 LE CORPS,PLACE_NAME
oct-2021_OCR.pdf,67,REÇU/ RMQ 514 246 1178 ,246 1178,FULL_ADDRESS
oct-2021_OCR.pdf,67,Christian Texto (514) 706-1511 ,Christian Texto (,PLACE_NAME
oct-2021_OCR.pdf,67,"Par Benjamin Lucas, Massothérapeuteagréé Montréalet ses environs Reçusavec FQM ",Par Benjamin Lucas,PLACE_NAME
oct-2021_OCR.pdf,67,(514) 516-3546 Facebook.com/BenjaminLucasMA ,(514,PLACE_NAME
oct-2021_OCR.pdf,67,Berri-UQAM temps partiel ,Berri-UQAM,PLACE_NAME
oct-2021_OCR.pdf,67,Massage/ Détente/ MaîtreReiki ,Massage/,CITY
oct-2021_OCR.pdf,67,Massage/ Détente/ MaîtreReiki ,Détente/ MaîtreReiki,ARRONDISSEMENT
oct-2021_OCR.pdf,67,MASSOTHÉRAPIE ,MASSOTHÉRAPIE,PLACE_NAME
oct-2021_OCR.pdf,67,En Mauricie ,En Mauricie,PLACE_NAME
oct-2021_OCR.pdf,67,DU MAGAZINE · PA@FUGUES.COM ,PA@FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,68,ANNONCES CLASSÉES ,CLASSÉES,PLACE_NAME
oct-2021_OCR.pdf,68,68 |  FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,68,"Métro Pie IX Stade Massage sensuel sur table: 75$/hr + Énergisant, musculaire, relaxant ! Gars en shape, vacciné, 6’,175 lbs, uncut (514) 400-7937 homacool2@videotron.ca ",Métro Pie IX Stade Massage sensuel sur table,PLACE_NAME
oct-2021_OCR.pdf,68,CARLITOS (514) 919-5555  10 AM à 11 PM  Incalls/Reçois   A/C   Bienvenue / Tourists / Welcome       Papineau    ,CARLITOS,PLACE_NAME
oct-2021_OCR.pdf,68,ANNONCES CLASSÉES ,CLASSÉES,PLACE_NAME
oct-2021_OCR.pdf,68,(514) 812-0249 ,(514,PLACE_NAME
oct-2021_OCR.pdf,68,RECOMMANDÉ ,RECOMMANDÉ,PLACE_NAME
oct-2021_OCR.pdf,68,(514) 388-6454 ,(514,PLACE_NAME
oct-2021_OCR.pdf,68,MétroPie IX Stade Massage sensuel sur table: 75$/hr + ,MétroPie IX Stade Massage sensuel,PLACE_NAME
oct-2021_OCR.pdf,68,68 | FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,68,PERRYSENECAL PHOTOGRAPHY ,PERRYSENECAL PHOTOGRAPHY,FULL_ADDRESS
oct-2021_OCR.pdf,68,WWW.PERRYSENECAL.COM ,WWW.PERRYSENECAL.COM,PLACE_NAME
oct-2021_OCR.pdf,69,"Sid Toujours bien rasé / Always clean shaven 5'10'', 150 lbs. 8 1/2'' X 6'' non-circ./uncut, Aussi/Also domination, uniformes, massage. De midi à minuit+/Noon to Midnight+ Français - English – Español Photos: www.sid3x.ca  5-1-HARD 6996 (514-273-6996)   ",Sid Toujours bien rasé / Always,PLACE_NAME
oct-2021_OCR.pdf,69,RIVE-SUD/NORD    514•662•5892 & SMS ,RIVE-SUD,PLACE_NAME
oct-2021_OCR.pdf,69,"Envoyez le tout à : GROUPE HOM, 1674 Cartier, Montréal H2K 4E2 Nous acceptons aussi les commandes par  téléphone : 514-499-9994 poste 1, ainsi internet : https://jesoutiens.fugues.com/abonnement-a-fugues ","1674 Cartier, Montréal H2K 4E2",FULL_ADDRESS
oct-2021_OCR.pdf,69,MAGAZINES | SITE WEB | INFOLETTRES FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,69,(514) 688-6966 ,(514),PLACE_NAME
oct-2021_OCR.pdf,69,"Alexandro, 28, 5'11 "", 185lbs, 7.5"" (Latin) ",Alexandro,PLACE_NAME
oct-2021_OCR.pdf,69,RIVE-SUD/NORD 514.662.5892 & SMS ,RIVE-SUD,PLACE_NAME
oct-2021_OCR.pdf,69,FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,69,"Envoyez le tout à : GROUPE HOM, 1674 Cartier, MontréalH2K 4E2 ","1674 Cartier, MontréalH2K 4E2",FULL_ADDRESS
oct-2021_OCR.pdf,70,70 | FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,71,service du Fils de Dieu et deviendra jésuite . Une ,Une,PLACE_NAME
oct-2021_OCR.pdf,71,"alorsquedel'autre, il n'hésitepas à goûteraux plaisirsqu'ils décrient. ","alorsquedel'autre,",PLACE_NAME
oct-2021_OCR.pdf,71,INFOS| DISPONIBLE CHEZ L'ESCARGOT BLEU WWW.EDITIONSESCARGOTBLEU.COM ,WWW.EDITIONSESCARGOTBLEU.COM,PLACE_NAME
oct-2021_OCR.pdf,72,Ces Messieurs ,Ces Messieurs,PLACE_NAME
oct-2021_OCR.pdf,72,Piston donerpe ANMAR RAFETY ,Piston donerpe ANMAR RAFETY,PLACE_NAME
oct-2021_OCR.pdf,72,72 | FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,73,514-510-5678 · WWW.CIOCM.ORG ,WWW.CIOCM.ORG,PLACE_NAME
oct-2021_OCR.pdf,74,"HiStoire visiTe Guidée de 50 lieuX  hisToriQues lGbTQ+ de MonTréal Dernièrement, en vous promenant dans le village ou dans le centre-ville, vous aurez peut-être remarqué des panneaux informatifs sur des lieux marquants pour les  communautés lgBtQ+ de Montréal. C'est à partir des collections des archives gaies du Québec que cette exposition a été élaborée en partenariat avec Fierté Montréal et  l’entreprise de guidage touristique Spade & Palacio.  Du Café Cléopâtre à la Paryse, en passant par lesoutGameset la Chapelle de l'espoir, découvrez des endroits intéressants et souvent méconnus de notre ville. Des visites guidées de ces lieux sont offertes  gratuitement à pied, en vélo, ou en minibus, du 12 aout au 17 octobre 2021.  ",le village,ARRONDISSEMENT
oct-2021_OCR.pdf,74,"2022, leseptuagénairedévoilela sortie d'un nouvel album le mois prochain ,intitulé The Lock- ","2022, leseptuagénairedévoilela sortie",FULL_ADDRESS
oct-2021_OCR.pdf,74,de séduirele public avec cette nouvelleproposition. Pour tous lesdétailsde la tournéeet l'achat de billets INFOS| PIERRELAPOINTE.COM ,PIERRELAPOINTE.COM,PLACE_NAME
oct-2021_OCR.pdf,74,74 | FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,75,"3800-A, rue St-Hubert, Montréal, H2L 4A5 Tél : 514.908.2222 fax : 514.908.2232 ","3800-A, rue St-Hubert, Montréal, H2L 4A5",FULL_ADDRESS
oct-2021_OCR.pdf,75,"1760 rue Atateken, montréal 514 596-1731  |  notairesamson.com ","1760 rue Atateken, montréal",FULL_ADDRESS
oct-2021_OCR.pdf,75,"2409, Fleury Est, suite 105 Montréal, H2B 1L1  ","2409, Fleury Est, suite 105 Montréal, H2B 1L1",FULL_ADDRESS
oct-2021_OCR.pdf,75,"Rue Notre-Dame, Victoriaville ","Rue Notre-Dame,",PLACE_NAME
oct-2021_OCR.pdf,75,"CLAUDE E. CYR, M.A. 20 ANS DE PRÉSENCEDANS LA COMMUNAUTÉ ",CLAUDE E.,PLACE_NAME
oct-2021_OCR.pdf,75,"2409, Fleury Est, suite 105 ","2409, Fleury Est, suite 105",FULL_ADDRESS
oct-2021_OCR.pdf,75,FORTIN Notaire ,FORTIN Notaire,PLACE_NAME
oct-2021_OCR.pdf,75,"Rue Notre-Dame, Victoriaville ","Rue Notre-Dame,",PLACE_NAME
oct-2021_OCR.pdf,75,"Karinne.carmoni@notarytogo.ca 3800-A, rue St-Hubert, Montréal, H2L 4A5 ","St-Hubert, Montréal, H2L 4A5",PLACE_NAME
oct-2021_OCR.pdf,75,PSYCHOTHÉRAPIE Guy Forest ,PSYCHOTHÉRAPIE Guy Forest,PLACE_NAME
oct-2021_OCR.pdf,75,MÉTRO LAURIER ,MÉTRO LAURIER,PLACE_NAME
oct-2021_OCR.pdf,75,"1760 rue Atateken, Montréal 514 596-1731 | notairesamson.com ","1760 rue Atateken, Montréal",FULL_ADDRESS
oct-2021_OCR.pdf,75,"901, rue Ste-Catherine Est , Mtl | 514 842.4915 poste 22 PHARMAPRIX VILLAGE ","901, rue Ste-Catherine Est , Mtl",FULL_ADDRESS
oct-2021_OCR.pdf,76,76 | FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,78,"en Espagneet àMontréal-, recherche dans son écritureune grande habileté de la partdes ",en Espagneet àMontréal-,PLACE_NAME
oct-2021_OCR.pdf,78,"27, 28, 29 ET 30 OCTOBRE 2021 ","27, 28",FULL_ADDRESS
oct-2021_OCR.pdf,78,AGORADANSE.COM ,AGORADANSE.COM,PLACE_NAME
oct-2021_OCR.pdf,78,78 FUGUES.COM ,78 FUGUES.COM,FULL_ADDRESS
oct-2021_OCR.pdf,79,SOPHIE CADIEUX ,SOPHIE CADIEUX,PLACE_NAME
oct-2021_OCR.pdf,79,Montréal ,Montréal,CITY
oct-2021_OCR.pdf,79,PARTENAIRE PRINCIPAL ,PARTENAIRE PRINCIPAL,PLACE_NAME
oct-2021_OCR.pdf,79,Lina Cruz ,Lina Cruz,PLACE_NAME
oct-2021_OCR.pdf,79,exclusive seraen ventedansnotreboutique REZO ,REZO,PLACE_NAME
oct-2021_OCR.pdf,79,"À MTL, Village c't'une Tite Frette ",MTL,PLACE_NAME
oct-2021_OCR.pdf,79,"1489, RUE SAINTE-CATHERINE EST 438 380-4555 | titefrette.ca f ","1489, RUE SAINTE-CATHERINE EST",FULL_ADDRESS
oct-2021_OCR.pdf,79,"27, 28 , 29 octobre 19h 30 octobre 16h ","27, 28",FULL_ADDRESS
oct-2021_OCR.pdf,80,"en PreMière Mondiale les 19, 20 eT 21 oCTobre 2021 La tragédie de L’orangeraie  ",en PreMière Mondiale,PLACE_NAME
oct-2021_OCR.pdf,80,80 FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,81,"L’ORANGERAIE,  UNE FABLE ACTUELLE  ","L’ORANGERAIE,  UNE FABLE",PLACE_NAME
oct-2021_OCR.pdf,81,BILLETTERIE DU MONUMENT- NATIONAL· BILLETTERIE@MONUMENTNATIONAL.COM ,BILLETTERIE DU MONUMENT- NATIONAL,PLACE_NAME
oct-2021_OCR.pdf,81,WWW.LOPIUM.COM ,WWW.LOPIUM.COM,PLACE_NAME
oct-2021_OCR.pdf,82,82 |  FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,82,82 FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,83,"WILDHOOD Dans Wildhood, du scénariste-réalisateur bispirituel L’nu Bretten Hannam, le protagoniste mi’kmaw découvre sa sexualité et se connecte avec son héritage tout en fuyant son père toxique avec son demi-frère. Phillip  Lewitski, Joshua Odjick, Michael Greyeyes et le nouveau venu Avery  Winters-Anthony sont parmi les stars de l’histoire de la côte est, filmée en anglais et en micmac. 6 ","WILDHOOD Dans Wildhood,",PLACE_NAME
oct-2021_OCR.pdf,83,WILDHOOD ,WILDHOOD,PLACE_NAME
oct-2021_OCR.pdf,83,"Winters-Anthonysont parmi les stars de l'histoire de la côte est,filmée ",Winters-Anthonysont,PLACE_NAME
oct-2021_OCR.pdf,84,84 |  FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,84,MIGUEL'S WAR ,MIGUEL'S WAR,PLACE_NAME
oct-2021_OCR.pdf,84,84 | FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,86,"THE POWER OF THE DOG De la photographie d'Ari Wegner à la musique de Jonny Greenwood, en passant par une reconstitution historique sans faute et des paysages éblouis- sants, Jane Campionrappelle avec ce film puissant tout son savoir-faire ciné- matographique. Mais Jane Campionest aussi, et sans doute avant tout, une conteuse exceptionnelle de drame humain. Adapté du roman de Thomas Savage,Le Pouvoir du chienn'est en effet pas qu'une démonstration experte de style, mais un drame moderne puissant sur la filiation et l'amour, la  masculinité, les mondes de l'enfance et de l'âge adulte. Dans les années 1920 au Montana, Phil (Benedict Cumberbatch) et George (Jesse Plemons)  Burbank sont deux frères, riches éleveurs de bétail et propriétaires du plus grand ranch de la région. Phil est un homme intelligent et éduqué mais qui a fait le choix de la vie rustre des cowboys. Son frère George, à la sensibilité plus développée, est en retrait par rapport à son frère. On découvre cette relation en introduction du film, un film immédiatement très beau plas- tiquement et admirablement réalisé.  C’est une tragédie intime et familiale, brassant des thématiques comme la masculinité et l'homosexualité, l'intel- ligence de gens solitaires, l'amour fraternel et filial, la nostalgie des enfants et la résignation des adultes. La fin du film révèle toute la puissance du drame en dévoilant la nature profonde de ses protagonistes. La force et la faiblesse se renversent, l'amour et la cruauté s'échangent, la violence qui s'est construite pendant tout le film éclate d'une manière inattendue. 6 ",THE POWER,PLACE_NAME
oct-2021_OCR.pdf,86,86 |  FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,86,THE POWER OF THE DOG ,THE POWER,PLACE_NAME
oct-2021_OCR.pdf,86,86 FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,88,88 |  FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,88,88 FUGUES.COM ,88 FUGUES.COM,FULL_ADDRESS
oct-2021_OCR.pdf,89,"INFOS | EVERyBODy'S TALKING ABOUT JAMIE (TOUT LE MONDE PARLE DE JAMIE) /  JONAThAN BUTTERELL. AMAzON PRIME, 2021. 115 MINUTES. ",TOUT LE MONDE,PLACE_NAME
oct-2021_OCR.pdf,89,INFOS | EVERYBODY'S TALKING ABOUT JAMIE (TOUT LE MONDE PARLE DE JAMIE) / ,TOUT LE MONDE,PLACE_NAME
oct-2021_OCR.pdf,90,90 |  FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,90,90 FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,90,Andrew Wan . Alexandre Tharaud fera son ,Wan,PLACE_NAME
oct-2021_OCR.pdf,90,Greilsammeret Imogen Cooper feront leurs débutsà la salle Bourgie. ,Greilsammeret Imogen Cooper,PLACE_NAME
oct-2021_OCR.pdf,91,"L’Orchestre classique de Montréal (OCM), qui sera de retour en résidence à la salle Pierre-Mercure, annonce sa 82e saison : Femmes d’exception. La saison ouvrira le 9 novembre 2021 avec un concert-bénéfice du GRIS-Montréal,  organisme qui démystifie les enjeux liés à l’orientation sexuelle et à l’identité de genre en milieu scolaire.  ",GRIS-Montréal,PLACE_NAME
oct-2021_OCR.pdf,91,de l’Orchestre  classique de Montréal ,Montréal,CITY
oct-2021_OCR.pdf,91,de l'Orchestre classique de Montréal ,Montréal,CITY
oct-2021_OCR.pdf,91,"ouvrira le 9 novembre 2021 avec un concert-bénéficedu GRIS-Montréal, ",GRIS-Montréal,PLACE_NAME
oct-2021_OCR.pdf,92,92 |  FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,92,"Maintenant que les frontières canadiennes sont ouvertes, la Biennale internationale des arts et des écritures contemporaines Actoral Montréal se réjouit de pouvoir accueillir des artistes internationaux; la programmation en sera dévoilée sous peu. Vous pouvez déjà vous procurer des billets pour la nouvelle création de Martin Messier Con Sordina, en première mondiale, et Laborious Song de Daina Ashbee, en première nord-américaine. 6 ",Montréal,CITY
oct-2021_OCR.pdf,92,"<<Grâceà la miseà niveau deséquipements , la modernisation des salles,l'ajout de nouvelles ",<<Grâceà,PLACE_NAME
oct-2021_OCR.pdf,92,<<J'invitele publicà venir célébrerleretour des artsvivants avec une saisonrichede nouvelles ,<<J',PLACE_NAME
oct-2021_OCR.pdf,92,"Cadieux; Awards, concert-gala -karaoké du CollectifTôle; Le Sacreduprintemps,un chef- d'·uvredu répertoirede la Compagnie Marie Chouinard; etVernon Subutex 1 d'Angela ",Cadieux; Awards,PLACE_NAME
oct-2021_OCR.pdf,92,92 FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,93,"Initiée par Destination Sherbrooke, Sherbrooke met la table est une promo- tion gourmande qui rallie le milieu sherbrookois de la restauration en  rendant les bonnes tables accessibles pour des tables d’hôte trois services à des prix fixes.  ",Sherbrooke,PLACE_NAME
oct-2021_OCR.pdf,93,"Sherbrooke metlatable, c'est une invitation à découvrirla gastronomie sherbrookoiseen ",Sherbrooke metlatable,PLACE_NAME
oct-2021_OCR.pdf,93,le << pouremporter>>. ,le << pouremporter>>.,PLACE_NAME
oct-2021_OCR.pdf,93,"possible. Un retourvers plus de normalité qui estsalué autant par les restaurateurs,quiont fait face à une situation économiquecomplexe durant le grosde la pandémie , que par les gastronomes qui ontétéprivé de découvertesgustatives. Cette année, une vingtaine d'établissementssesont joints à l'initiative , dont, entre autres, l'espacegastronomiqueet créatifle Café Fika auStrøm spa nordique, qui propose une cuisine d'inspiration Boréale,et le restaurant Persépolisqui propose une cuisine typiquement iranienne. Sherbrooke met ",Sherbrooke,ARRONDISSEMENT
oct-2021_OCR.pdf,93,Sherbrooke ,Sherbrooke,ARRONDISSEMENT
oct-2021_OCR.pdf,94,"EN AVANT-PREMIÈRE, QUELQUES  COUPS DE CŒUR DE CHARLIE… celts (Milica tomovic) de la serbie, qui raconte l’histoire de protagonistes gais et lesbiennes lors d’une fête d’enfants. un dévoilement de relations issue des films du new queer storytelling, afin de sortir de la tradition. réalisé par une femme. Beaucoup de ces films aux «nouvelles voix» sont réalisés par des femmes, précise charlie. c’est le cas du film allemand Bliss  (Doris Dörrie), qui raconte la relation entre deux jeunes de Berlin vivant dans la précarité. aussi, le film tove  (Zaida Bergroth) sur la vie de l’artiste tove jansson. le film Mascarpone  (alessandro guida et Matteo pilati) qui, dans la tradition de Mambo italiano, nous donne à voir une vraie famille festive à l’italienne, avec des gais.  Beyto (gitta gsell), un film gai qui traite de l’immigration et fait le pont entre  tradition et modernité. charlie suggère également un film lesbien français  «sublime», Ma Belle, My Beauty de Marion Hill. elle fait également appel aux  «anciens» du festival, qui se souviendront certainement de la série  Boy culture dans les années 90. image + nation vous présentera la  suite de cette série, 30 ans plus tard.  6 ",Doris Dörrie),PLACE_NAME
oct-2021_OCR.pdf,94,94 |  FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,94,COUPS DE C·UR DE CHARLIE... ,COUPS DE C·UR DE CHARLIE,PLACE_NAME
oct-2021_OCR.pdf,94,"distanciel que présentiel(à l'Impérialet possiblement au Centre Phi, si les conditionsle ",Centre Phi,PLACE_NAME
oct-2021_OCR.pdf,94,94 FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,95,"Victor Pilon, Sisyphe: performance marathon, vient secouer le mythe en nous, des souvenirs ",Victor Pilon,PLACE_NAME
oct-2021_OCR.pdf,95,4DART.COM ,4DART.COM,PLACE_NAME
oct-2021_OCR.pdf,95,Friendly Space Ninja 293 k abonnés ,Friendly Space Ninja 293 k,PLACE_NAME
oct-2021_OCR.pdf,95,"ment <<modestes>>, enchainant des critiques ou des interventions d'une duréede8 à 25 minutes. Depuis cinq mois, son niveau de production a ",ment <<modestes>>,PLACE_NAME
oct-2021_OCR.pdf,96,Le Québec  représenté par  quatre  drag queens ,Le Québec,PLACE_NAME
oct-2021_OCR.pdf,96,96 |  FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,96,Le Québec représentépar ,Le Québec,PLACE_NAME
oct-2021_OCR.pdf,96,"QUE LA MEILLEURE GAGNE SUR CRAVE, DÈSLE JEUDI 14 ",QUE LA MEILLEURE,PLACE_NAME
oct-2021_OCR.pdf,96,FAVORIS DU VILLAGE: LE BAR LE COCKTAIL ET LE CABARET ,FAVORIS DU VILLAGE,PLACE_NAME
oct-2021_OCR.pdf,96,"MADO. LA DIFFUSION A LIEU , DE 21H À 22H ",MADO,PLACE_NAME
oct-2021_OCR.pdf,97,<<Faire de la drag mefait sentir comme si rien n'est impossible! Toutema ,<<Faire,PLACE_NAME
oct-2021_OCR.pdf,98,"plusieursrégionsdu Québec , incluant Québecet Montréal, ainsi qu'à ",plusieursrégionsdu Québec,PLACE_NAME
oct-2021_OCR.pdf,98,"<< La dragestfaite pour n'importe quel humain, ou même non humain, quiveut ",<< La dragestfaite pour n'importe,PLACE_NAME
oct-2021_OCR.pdf,99,"<<Synthia Kiss est un hommage à toutes les femmes fortes, talentueuses et ",<<Synthia Kiss est un hommage,PLACE_NAME
oct-2021_OCR.pdf,100,100 |  FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,100,100 | FUGUES.COM ,FUGUES.COM,PLACE_NAME
oct-2021_OCR.pdf,101,"PYTHIA:26 ANS (MONTRÉAL, QC) ","PYTHIA:26 ANS (MONTRÉAL, QC",PLACE_NAME
oct-2021_OCR.pdf,101,<< Monamourpur pour la forme d'art qu'est la dragetl'aspectcréatif ,<< Monamourpur,PLACE_NAME
oct-2021_OCR.pdf,102,"Christopheprèsde la rue Ontario, l'a transformé en atelieret expose ses·uvresdans la vitrine. ",Christopheprèsde la rue Ontario,PLACE_NAME
oct-2021_OCR.pdf,102,"Ville de Montréal. Ce faisant, il parviendra à fusionner art et nature, utilisant dorénavantses ",Ville de Montréal,PLACE_NAME
oct-2021_OCR.pdf,103,Soirée-bénéficeau profit du GRIS-Montréal ,GRIS-Montréal,PLACE_NAME
oct-2021_OCR.pdf,103,"LARRY TREMBLAY, livret ","LARRY TREMBLAY, livret",PLACE_NAME
oct-2021_OCR.pdf,103,MARIE HOUZEAU Directrice générale du GRIS-Montréal ,GRIS-Montréal,PLACE_NAME
oct-2021_OCR.pdf,103,Montréal ,Montréal,CITY
oct-2021_OCR.pdf,103,MUSEE DES ,MUSEE DES,PLACE_NAME
oct-2021_OCR.pdf,104,"1315, rue Sainte-Catherine Est, Montréal ","1315, rue Sainte-Catherine Est, Montréal",FULL_ADDRESS
oct-2021_OCR.pdf,104,www.facebook.com/Bar.Aigle.Noir ,www.facebook.com/Bar.Aigle.Noir,PLACE_NAME
oct-2021_OCR.pdf,105,Dj StéfaneLippé Samedi 16 h Dj BenP & Mart ,StéfaneLippé,PLACE_NAME
oct-2021_OCR.pdf,106,"BARS MONTRÉAL aigle noir     1315, rue sainte-catherine est,  Mtl. t. 514-529-0040    aiglenoir.ca ",BARS MONTRÉAL aigle noir,PLACE_NAME
oct-2021_OCR.pdf,106,"BARS MONTRÉAL aigle noir     1315, rue sainte-catherine est,  Mtl. t. 514-529-0040    aiglenoir.ca ","1315, rue sainte-catherine est,  Mtl",FULL_ADDRESS
oct-2021_OCR.pdf,106,"café cléopatre      1230, boul. saint-laurent, 2e étage, Mtl. t. 514-871-8066  ",café cléopatre,PLACE_NAME
oct-2021_OCR.pdf,106,"café cléopatre      1230, boul. saint-laurent, 2e étage, Mtl. t. 514-871-8066  ","1230, boul. saint-laurent",FULL_ADDRESS
oct-2021_OCR.pdf,106,"café cléopatre      1230, boul. saint-laurent, 2e étage, Mtl. t. 514-871-8066  ",Mtl,CITY
oct-2021_OCR.pdf,106,"Bar le cocktail     1669, rue sainte-catherine est, Mtl. t. 514-597-0814   barlecocktail.com   ",Bar le cocktail,PLACE_NAME
oct-2021_OCR.pdf,106,"Bar le cocktail     1669, rue sainte-catherine est, Mtl. t. 514-597-0814   barlecocktail.com   ","1669, rue sainte-catherine est, Mtl",FULL_ADDRESS
oct-2021_OCR.pdf,106,"caBaret MaDo           1115, rue ste-catherine est,  Mtl.  t. 514-525-7566  mado.qc.ca   ",caBaret MaDo,PLACE_NAME
oct-2021_OCR.pdf,106,"caBaret MaDo           1115, rue ste-catherine est,  Mtl.  t. 514-525-7566  mado.qc.ca   ","1115, rue ste-catherine est,  Mtl",FULL_ADDRESS
oct-2021_OCR.pdf,106,"Cabaret populaire, mado présente des spectacles de drags ou des événements spéciaux tous les jours. mado Lamotte «reçoit« les vendredis et samedis soirs… Les vendredis branchés où les filles se donnent rendez-vous, de 16h à 22h.      ","Cabaret populaire, mado",PLACE_NAME
oct-2021_OCR.pdf,106,"Cabaret populaire, mado présente des spectacles de drags ou des événements spéciaux tous les jours. mado Lamotte «reçoit« les vendredis et samedis soirs… Les vendredis branchés où les filles se donnent rendez-vous, de 16h à 22h.      ",mado Lamotte,PLACE_NAME
oct-2021_OCR.pdf,106,mado's popular Cabaret features drag shows or special events every day. mado ,mado,PLACE_NAME
oct-2021_OCR.pdf,106,"caMpus       1111, rue ste-catherine est,  Mtl.   t. 514-526-3616    campusmtl.com    ",caMpus,PLACE_NAME
oct-2021_OCR.pdf,106,"caMpus       1111, rue ste-catherine est,  Mtl.   t. 514-526-3616    campusmtl.com    ","1111, rue ste-catherine est,  Mtl.",FULL_ADDRESS
oct-2021_OCR.pdf,106,"coMplexe sky         1474, rue ste-catherine est, Mtl.   t. 514-529-6969  complexesky.com   ",coMplexe sky,PLACE_NAME
oct-2021_OCR.pdf,106,"coMplexe sky         1474, rue ste-catherine est, Mtl.   t. 514-529-6969  complexesky.com   ","1474, rue ste-catherine est, Mtl.",FULL_ADDRESS
oct-2021_OCR.pdf,106,"Le Complexe Sky avec ses trois étages et sa terrasse sur le toit dotée d’un jacuzzi est l’un des plus grands complexes gais au Canada. au 1er étage, un espace spacieux, Le Branché, un bistro-bar avec bouffe, des cocktails signatures et plusieurs am- biances, table de billard et plus encore. au 2e étage, le Ballroom est un endroit où les adeptes de musique top 40 peuvent danser et s’éclater tous les vendredis et samedis soirs; clientèle mixte 18-30 ans. au 3e étage, le Blue Sky Club : le vendredi soir, son house et happy house, tandis que le samedi, les amateurs d'électro et de house plus progressif seront comblés.         ",Le Complexe Sky,PLACE_NAME
oct-2021_OCR.pdf,106,"Le Complexe Sky avec ses trois étages et sa terrasse sur le toit dotée d’un jacuzzi est l’un des plus grands complexes gais au Canada. au 1er étage, un espace spacieux, Le Branché, un bistro-bar avec bouffe, des cocktails signatures et plusieurs am- biances, table de billard et plus encore. au 2e étage, le Ballroom est un endroit où les adeptes de musique top 40 peuvent danser et s’éclater tous les vendredis et samedis soirs; clientèle mixte 18-30 ans. au 3e étage, le Blue Sky Club : le vendredi soir, son house et happy house, tandis que le samedi, les amateurs d'électro et de house plus progressif seront comblés.         ",Le Branché,PLACE_NAME
oct-2021_OCR.pdf,106,"Le Complexe Sky avec ses trois étages et sa terrasse sur le toit dotée d’un jacuzzi est l’un des plus grands complexes gais au Canada. au 1er étage, un espace spacieux, Le Branché, un bistro-bar avec bouffe, des cocktails signatures et plusieurs am- biances, table de billard et plus encore. au 2e étage, le Ballroom est un endroit où les adeptes de musique top 40 peuvent danser et s’éclater tous les vendredis et samedis soirs; clientèle mixte 18-30 ans. au 3e étage, le Blue Sky Club : le vendredi soir, son house et happy house, tandis que le samedi, les amateurs d'électro et de house plus progressif seront comblés.         ",le Ballroom,PLACE_NAME
oct-2021_OCR.pdf,106,"Le Complexe Sky avec ses trois étages et sa terrasse sur le toit dotée d’un jacuzzi est l’un des plus grands complexes gais au Canada. au 1er étage, un espace spacieux, Le Branché, un bistro-bar avec bouffe, des cocktails signatures et plusieurs am- biances, table de billard et plus encore. au 2e étage, le Ballroom est un endroit où les adeptes de musique top 40 peuvent danser et s’éclater tous les vendredis et samedis soirs; clientèle mixte 18-30 ans. au 3e étage, le Blue Sky Club : le vendredi soir, son house et happy house, tandis que le samedi, les amateurs d'électro et de house plus progressif seront comblés.         ",Blue Sky Club,PLACE_NAME
